約定日,受渡日,銘柄コード,銘柄名,市場名称,口座区分,取引区分,売買区分,信用区分,弁済期限,数量［株］,単価［円］,手数料［円］,税金等［円］,諸費用［円］,税区分,受渡金額［円］,建約定日,建単価［円］,建手数料［円］,建手数料消費税［円］,金利（支払）〔円〕,金利（受取）〔円〕,逆日歩／特別空売り料（支払）〔円〕,逆日歩（受取）〔円〕,貸株料,事務管理費〔円〕（税抜）,名義書換料〔円〕（税抜）
"2025/3/27","2025/3/31","9684","スクウェア・エニックス・ＨＤ","東証","特定","信用返済","買埋","制度","6ヶ月","200","7,000.0","0","0","418","源徴なし","-25,618","2025/3/24","6,874.0","0","0","0","0","170","0","248","0","0"
"2025/3/28","2025/4/1","3099","三越伊勢丹ＨＤ","東証","特定","信用新規","売建","制度","6ヶ月","500","2,212.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/28","2025/4/1","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用返済","売埋","制度","6ヶ月","400","2,108.5","0","20","1,874","源徴なし","62,106","2025/3/3","1,948.5","0","0","1,674","0","0","0","0","0","200"
"2025/3/28","2025/4/1","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用新規","売建","制度","6ヶ月","200","2,108.5","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/31","2025/4/2","6460","セガサミーホールディングス","東証","特定","信用新規","売建","制度","6ヶ月","500","2,876.5","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/3/31","2025/4/2","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用返済","買埋","制度","6ヶ月","200","2,011.0","0","0","25","源徴なし","19,475","2025/3/28","2,108.5","0","0","0","0","0","0","25","0","0"
"2025/3/31","2025/4/2","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用返済","買埋","制度","6ヶ月","200","2,011.0","0","10","444","源徴なし","-22,054","2025/2/28","1,903.0","0","0","0","0","0","0","344","100","0"
"2025/3/31","2025/4/2","8306","三菱ＵＦＪフィナンシャルＧ","東証","特定","信用返済","売埋","制度","6ヶ月","300","2,011.0","0","15","915","源徴なし","15,270","2025/3/13","1,957.0","0","0","765","0","0","0","0","0","150"
"2025/4/2","2025/4/4","6460","セガサミーホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","100","2,879.0","0","0","26","源徴なし","-276","2025/3/31","2,876.5","0","0","0","0","0","0","26","0","0"
"2025/4/2","2025/4/4","6460","セガサミーホールディングス","東証","特定","信用新規","買建","制度","6ヶ月","200","2,879.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/4/4","2025/4/8","6460","セガサミーホールディングス","東証","特定","信用返済","売埋","制度","6ヶ月","200","2,731.0","0","0","220","源徴なし","-29,820","2025/4/2","2,879.0","0","0","220","0","0","0","0","0","0"
"2025/4/4","2025/4/8","6460","セガサミーホールディングス","東証","特定","信用返済","売埋","制度","6ヶ月","200","2,731.0","0","10","1,257","源徴なし","-35,167","2025/3/12","2,900.5","0","0","1,157","0","0","0","0","0","100"
"2025/4/4","2025/4/8","6460","セガサミーホールディングス","東証","特定","信用返済","売埋","制度","6ヶ月","300","2,731.0","0","15","1,444","源徴なし","-70,009","2025/3/18","2,959.5","0","0","1,294","0","0","0","0","0","150"
"2025/4/7","2025/4/9","1489","ＮＦ日経高配当５０","東証","NISA成長投資枠","現物","買付","-","-","100","1,938.0","0","0","0","-","193,800","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/4/11","2025/4/15","3099","三越伊勢丹ＨＤ","東証","特定","信用返済","買埋","制度","6ヶ月","100","1,789.5","0","0","171","源徴なし","39,379","2025/3/18","2,185.0","0","0","0","0","0","0","171","0","0"
"2025/4/11","2025/4/15","3099","三越伊勢丹ＨＤ","東証","特定","信用返済","買埋","制度","6ヶ月","100","1,789.5","0","0","171","源徴なし","39,379","2025/3/18","2,185.0","0","0","0","0","0","0","171","0","0"
"2025/4/15","2025/4/17","6460","セガサミーホールディングス","東証","特定","信用新規","売建","制度","6ヶ月","200","2,817.5","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/4/16","2025/4/18","3099","三越伊勢丹ＨＤ","東証","特定","信用新規","売建","制度","6ヶ月","200","1,680.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/4/17","2025/4/21","6460","セガサミーホールディングス","東証","特定","信用新規","売建","制度","6ヶ月","300","2,835.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/4/21","2025/4/23","6460","セガサミーホールディングス","東証","特定","信用新規","売建","制度","6ヶ月","200","2,791.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/4/23","2025/4/25","3099","三越伊勢丹ＨＤ","東証","特定","信用返済","買埋","制度","6ヶ月","100","1,750.0","0","0","40","源徴なし","-7,040","2025/4/16","1,680.0","0","0","0","0","0","0","40","0","0"
"2025/4/23","2025/4/25","3099","三越伊勢丹ＨＤ","東証","特定","信用返済","買埋","制度","6ヶ月","100","1,750.0","0","0","40","源徴なし","-7,040","2025/4/16","1,680.0","0","0","0","0","0","0","40","0","0"
"2025/4/23","2025/4/25","3099","三越伊勢丹ＨＤ","東証","特定","信用返済","買埋","制度","6ヶ月","100","1,750.0","0","0","166","源徴なし","46,034","2025/3/28","2,212.0","0","0","0","0","0","0","166","0","0"
"2025/4/23","2025/4/25","3099","三越伊勢丹ＨＤ","東証","特定","信用返済","買埋","制度","6ヶ月","400","1,750.0","0","0","666","源徴なし","184,134","2025/3/28","2,212.0","0","0","0","0","0","0","666","0","0"
"2025/4/23","2025/4/25","3099","三越伊勢丹ＨＤ","東証","特定","信用返済","売埋","制度","6ヶ月","200","1,750.0","0","20","1,406","源徴なし","-88,426","2025/3/18","2,185.0","0","0","1,206","0","0","0","0","100","100"
"2025/4/23","2025/4/25","3099","三越伊勢丹ＨＤ","東証","特定","信用返済","売埋","制度","6ヶ月","200","1,750.0","0","10","1,152","源徴なし","-108,662","2025/3/25","2,287.5","0","0","1,052","0","0","0","0","0","100"
"2025/4/23","2025/4/25","3099","三越伊勢丹ＨＤ","東証","特定","信用返済","売埋","制度","6ヶ月","300","1,750.0","0","25","1,956","源徴なし","-151,081","2025/3/19","2,247.0","0","0","1,706","0","0","0","0","100","150"
"2025/4/23","2025/4/25","6460","セガサミーホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","300","2,839.5","0","0","128","源徴なし","-1,478","2025/4/17","2,835.0","0","0","0","0","0","0","128","0","0"
"2025/4/23","2025/4/25","6460","セガサミーホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","100","2,839.5","0","10","474","源徴なし","-2,284","2025/3/11","2,821.5","0","0","0","0","0","0","374","100","0"
"2025/4/23","2025/4/25","6460","セガサミーホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","200","2,839.5","0","0","152","源徴なし","-4,552","2025/4/15","2,817.5","0","0","0","0","0","0","152","0","0"
"2025/4/23","2025/4/25","6460","セガサミーホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","200","2,839.5","0","0","50","源徴なし","-9,750","2025/4/21","2,791.0","0","0","0","0","0","0","50","0","0"
"2025/4/23","2025/4/25","6460","セガサミーホールディングス","東証","特定","信用返済","買埋","制度","6ヶ月","400","2,839.5","0","0","832","源徴なし","13,968","2025/3/31","2,876.5","0","0","0","0","0","0","832","0","0"
"2025/4/23","2025/4/25","6460","セガサミーホールディングス","東証","特定","信用返済","売埋","制度","6ヶ月","300","2,839.5","0","25","3,940","源徴なし","-43,115","2025/2/27","2,970.0","0","0","3,690","0","0","0","0","100","150"
"2025/4/23","2025/4/25","6460","セガサミーホールディングス","東証","特定","信用返済","売埋","制度","6ヶ月","200","2,839.5","0","30","3,338","源徴なし","-44,868","2025/2/18","3,047.0","0","0","3,038","0","0","0","0","200","100"
"2025/4/25","2025/4/30","8410","セブン銀行","東証","NISA成長投資枠","現物","買付","-","-","200","255.3","0","0","0","-","51,060","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/5/12","2025/5/14","4676","フジ・メディア・ＨＤ","東証","特定","信用新規","買建","制度","6ヶ月","200","2,925.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/5/12","2025/5/14","4676","フジ・メディア・ＨＤ","東証","特定","信用新規","売建","制度","6ヶ月","100","2,925.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/5/12","2025/5/14","7012","川崎重工業","東証","特定","信用新規","買建","制度","6ヶ月","200","8,652.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/5/12","2025/5/14","7012","川崎重工業","東証","特定","信用新規","売建","制度","6ヶ月","100","8,652.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/5/13","2025/5/15","4676","フジ・メディア・ＨＤ","東証","特定","信用新規","買建","制度","6ヶ月","300","2,826.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/5/13","2025/5/15","7012","川崎重工業","東証","特定","信用新規","買建","制度","6ヶ月","100","8,966.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/5/14","2025/5/16","7012","川崎重工業","東証","特定","信用返済","売埋","制度","6ヶ月","200","8,732.0","0","0","398","源徴なし","15,602","2025/5/12","8,652.0","0","0","398","0","0","0","0","0","0"
"2025/5/14","2025/5/16","7741","ＨＯＹＡ","東証","特定","信用新規","売建","制度","6ヶ月","100","17,940.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/5/15","2025/5/19","4676","フジ・メディア・ＨＤ","東証","特定","信用新規","買建","制度","6ヶ月","200","2,887.5","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/5/16","2025/5/20","4676","フジ・メディア・ＨＤ","東証","特定","信用新規","買建","制度","6ヶ月","300","2,949.5","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/5/16","2025/5/20","7012","川崎重工業","JNX","特定","信用返済","買埋","制度","6ヶ月","100","8,864.8","0","0","182","源徴なし","-21,462","2025/5/12","8,652.0","0","0","0","0","0","0","182","0","0"
"2025/5/16","2025/5/20","7012","川崎重工業","東証","特定","信用返済","売埋","制度","6ヶ月","100","8,863.0","0","0","412","源徴なし","-10,712","2025/5/13","8,966.0","0","0","412","0","0","0","0","0","0"
"2025/5/16","2025/5/20","7741","ＨＯＹＡ","東証","特定","信用新規","売建","制度","6ヶ月","100","17,815.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/5/26","2025/5/28","7741","ＨＯＹＡ","東証","特定","信用返済","買埋","制度","6ヶ月","100","18,070.0","0","0","702","源徴なし","-13,702","2025/5/14","17,940.0","0","0","0","0","0","0","702","0","0"
"2025/5/26","2025/5/28","7741","ＨＯＹＡ","東証","特定","信用返済","買埋","制度","6ヶ月","100","18,070.0","0","0","483","源徴なし","-25,983","2025/5/16","17,815.0","0","0","0","0","0","0","483","0","0"
"2025/5/28","2025/5/30","7741","ＨＯＹＡ","東証","特定","信用新規","売建","制度","6ヶ月","200","17,560.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/5/30","2025/6/3","4676","フジ・メディア・ＨＤ","東証","特定","信用返済","買埋","制度","6ヶ月","100","2,872.0","0","0","185","源徴なし","5,115","2025/5/12","2,925.0","0","0","0","0","0","0","185","0","0"
"2025/5/30","2025/6/3","4676","フジ・メディア・ＨＤ","東証","特定","信用返済","売埋","制度","6ヶ月","200","2,872.0","0","0","708","源徴なし","-3,808","2025/5/15","2,887.5","0","0","708","0","0","0","0","0","0"
"2025/5/30","2025/6/3","4676","フジ・メディア・ＨＤ","東証","特定","信用返済","売埋","制度","6ヶ月","200","2,872.0","0","0","942","源徴なし","-11,542","2025/5/12","2,925.0","0","0","942","0","0","0","0","0","0"
"2025/5/30","2025/6/3","4676","フジ・メディア・ＨＤ","東証","特定","信用返済","売埋","制度","6ヶ月","300","2,872.0","0","0","1,300","源徴なし","12,500","2025/5/13","2,826.0","0","0","1,300","0","0","0","0","0","0"
"2025/5/30","2025/6/3","4676","フジ・メディア・ＨＤ","東証","特定","信用返済","売埋","制度","6ヶ月","300","2,872.0","0","0","1,018","源徴なし","-24,268","2025/5/16","2,949.5","0","0","1,018","0","0","0","0","0","0"
"2025/6/2","2025/6/4","6526","ソシオネクスト","東証","特定","信用新規","売建","制度","6ヶ月","200","2,075.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/6/3","2025/6/5","6526","ソシオネクスト","東証","特定","信用返済","買埋","制度","6ヶ月","200","2,230.5","0","0","25","源徴なし","-31,125","2025/6/2","2,075.0","0","0","0","0","0","0","25","0","0"
"2025/6/3","2025/6/5","6857","アドバンテスト","東証","特定","信用新規","売建","制度","6ヶ月","200","7,277.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/6/4","2025/6/6","7741","ＨＯＹＡ","東証","特定","信用返済","買埋","制度","6ヶ月","100","16,660.0","0","0","423","源徴なし","89,577","2025/5/28","17,560.0","0","0","0","0","0","0","423","0","0"
"2025/6/4","2025/6/6","7741","ＨＯＹＡ","東証","特定","信用新規","買建","制度","6ヶ月","100","16,660.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/6/5","2025/6/9","6857","アドバンテスト","東証","特定","信用新規","買建","制度","6ヶ月","200","7,756.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/6/9","2025/6/11","7741","ＨＯＹＡ","東証","特定","信用返済","買埋","制度","6ヶ月","100","16,710.0","0","0","687","源徴なし","84,313","2025/5/28","17,560.0","0","0","0","0","0","0","687","0","0"
"2025/6/9","2025/6/11","8153","モスフードサービス","東証","特定","信用新規","買建","制度","6ヶ月","200","3,710.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/6/10","2025/6/12","2502","アサヒグループホールディン","東証","特定","信用新規","買建","制度","6ヶ月","200","1,896.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/6/10","2025/6/12","2502","アサヒグループホールディン","東証","特定","信用新規","売建","制度","6ヶ月","100","1,896.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/6/10","2025/6/12","7741","ＨＯＹＡ","東証","特定","信用返済","売埋","制度","6ヶ月","100","17,025.0","0","0","894","源徴なし","35,606","2025/6/4","16,660.0","0","0","894","0","0","0","0","0","0"
"2025/6/10","2025/6/12","8153","モスフードサービス","東証","特定","信用新規","買建","制度","6ヶ月","300","3,690.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/6/10","2025/6/12","8153","モスフードサービス","東証","特定","信用新規","売建","制度","6ヶ月","100","3,690.0","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/6/11","2025/6/13","2502","アサヒグループホールディン","東証","特定","信用新規","買建","制度","6ヶ月","300","1,905.5","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/6/11","2025/6/13","6857","アドバンテスト","東証","特定","信用返済","売埋","制度","6ヶ月","100","8,341.0","0","0","297","源徴なし","58,203","2025/6/5","7,756.0","0","0","297","0","0","0","0","0","0"
"2025/6/11","2025/6/13","7182","ゆうちょ銀行","東証","特定","信用新規","売建","制度","6ヶ月","1,000","1,501.5","0","0","0","-","-","-","0.0","0","0","0","0","0","0","0","0","0"
"2025/6/11","2025/6/13","8153","モスフードサービス","東証","特定","信用返済","買埋","制度","6ヶ月","100","3,705.0","0","0","22","源徴なし","-1,522","2025/6/10","3,690.0","0","0","0","0","0","0","22","0","0"
"2025/6/11","2025/6/13","8153","モスフードサービス","東証","特定","信用返済","売埋","制度","6ヶ月","200","3,705.0","0","0","160","源徴なし","-1,160","2025/6/9","3,710.0","0","0","170","0","0","10","0","0","0"
